2016-03-14,22
2016-03-15,8
2016-03-16,8
2016-03-17,18
2016-03-18,8
2016-03-19,25
2016-03-20,25
2016-03-21,9
2016-03-22,21
2016-03-23,6
2016-03-24,0
2016-03-25,24
2016-03-26,117
2016-03-27,50
2016-03-28,11
2016-03-29,24
2016-03-30,11
2016-03-31,18
2016-04-01,4
2016-04-02,8
2016-04-03,21
2016-04-04,1
2016-04-05,9
2016-04-06,0
2016-04-07,0
2016-04-08,4
2016-04-09,10
2016-04-10,4
2016-04-11,5
2016-04-12,7
2016-04-13,6
2016-04-14,6
2016-04-15,9
2016-04-16,5
2016-04-17,19
2016-04-18,1
2016-04-19,1
2016-04-20,0
2016-04-21,0
2016-04-22,0
2016-04-23,0
2016-04-24,0
2016-04-25,0
2016-04-26,0
2016-04-27,0
2016-04-28,0
2016-04-29,0
2016-04-30,0
2016-05-01,0
2016-05-02,0
2016-05-03,0
2016-05-04,2
2016-05-05,2
2016-05-06,46
2016-05-07,54
2016-05-08,118
2016-05-09,28
2016-05-10,11
2016-05-11,47
2016-05-12,44
2016-05-13,82
2016-05-14,19
2016-05-15,67
2016-05-16,82
2016-05-17,32
2016-05-18,58
2016-05-19,69
2016-05-20,85
2016-05-21,191
2016-05-22,187
2016-05-23,116
2016-05-24,129
2016-05-25,67
2016-05-26,102
2016-05-27,7
2016-05-28,171
2016-05-29,279
2016-05-30,182
2016-05-31,53
2016-06-01,68
2016-06-02,59
2016-06-03,89
2016-06-04,84
2016-06-05,158
2016-06-06,144
2016-06-07,36
2016-06-08,74
2016-06-09,28
2016-06-10,103
2016-06-11,187
2016-06-12,174
2016-06-13,99
2016-06-14,53
2016-06-15,68
2016-06-16,51
2016-06-17,102
2016-06-18,234
2016-06-19,174
2016-06-20,125
2016-06-21,76
2016-06-22,57
2016-06-23,21
2016-06-24,115
2016-06-25,171
2016-06-26,19
2016-06-27,95
2016-06-28,74
2016-06-29,66
2016-06-30,25
