STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141021,-9999, , , ,9999,54, , ,7,2400,49, , ,7,2400,51, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141022,-9999, , , ,9999,56, , ,7,2400,43, , ,7,2400,45, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141023,-9999, , , ,9999,62, , ,7,2400,41, , ,7,2400,56, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141024,-9999, , , ,9999,68, , ,7,2400,54, , ,7,2400,60, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141025,-9999, , , ,9999,75, , ,7,2400,52, , ,7,2400,52, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141026,-9999, , , ,9999,66, , ,7,2400,44, , ,7,2400,55, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141027,-9999, , , ,9999,79, , ,7,2400,54, , ,7,2400,66, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141028,-9999, , , ,9999,66, , ,7,2400,48, , ,7,2400,48, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141029,-9999, , , ,9999,49, , ,7,2400,40, , ,7,2400,40, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141030,-9999, , , ,9999,53, , ,7,2400,37, , ,7,2400,48, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141031,-9999, , , ,9999,49, , ,7,2400,34, , ,7,2400,40, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141101,-9999, , , ,9999,44, , ,7,2400,33, , ,7,2400,35, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141102,-9999, , , ,9999,53, , ,7,2400,29, , ,7,2400,49, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141103,-9999, , , ,9999,64, , ,7,2400,45, , ,7,2400,61, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141104,-9999, , , ,9999,61, , ,7,2400,45, , ,7,2400,46, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141105,-9999, , , ,9999,63, , ,7,2400,39, , ,7,2400,52, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141106,-9999, , , ,9999,52, , ,7,2400,40, , ,7,2400,40, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141107,-9999, , , ,9999,45, , ,7,2400,37, , ,7,2400,44, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141108,-9999, , , ,9999,49, , ,7,2400,39, , ,7,2400,39, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141109,-9999, , , ,9999,53, , ,7,2400,36, , ,7,2400,48, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141110,-9999, , , ,9999,65, , ,7,2400,44, , ,7,2400,59, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141111,-9999, , , ,9999,61, , ,7,2400,33, , ,7,2400,33, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141112,-9999, , , ,9999,33, , ,7,2400,27, , ,7,2400,28, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141113,-9999, , , ,9999,31, , ,7,2400,26, , ,7,2400,28, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141114,-9999, , , ,9999,29, , ,7,2400,24, , ,7,2400,26, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141115,-9999, , , ,9999,33, , ,7,2400,21, , ,7,2400,29, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141116,-9999, , , ,9999,33, , ,7,2400,25, , ,7,2400,25, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141117,-9999, , , ,9999,25, , ,7,2400,13, , ,7,2400,13, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141118,-9999, , , ,9999,21, , ,7,2400,12, , ,7,2400,19, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141119,-9999, , , ,9999,33, , ,7,2400,19, , ,7,2400,24, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141120,-9999, , , ,9999,30, , ,7,2400,17, , ,7,2400,17, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141121,-9999, , , ,9999,36, , ,7,2400,13, , ,7,2400,36, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141122,-9999, , , ,9999,54, , ,7,2400,34, , ,7,2400,51, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141123,-9999, , , ,9999,54, , ,7,2400,50, , ,7,2400,51, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141124,-9999, , , ,9999,51, , ,7,2400,27, , ,7,2400,27, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141125,-9999, , , ,9999,30, , ,7,2400,22, , ,7,2400,24, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141126,-9999, , , ,9999,32, , ,7,2400,22, , ,7,2400,30, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141127,-9999, , , ,9999,30, , ,7,2400,19, , ,7,2400,21, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141128,-9999, , , ,9999,36, , ,7,2400,20, , ,7,2400,35, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141129,-9999, , , ,9999,54, , ,7,2400,33, , ,7,2400,52, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141130,-9999, , , ,9999,56, , ,7,2400,29, , ,7,2400,29, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141201,-9999, , , ,9999,29, , ,7,2400,21, , ,7,2400,23, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141202,-9999, , , ,9999,33, , ,7,2400,22, , ,7,2400,31, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141203,-9999, , , ,9999,39, , ,7,2400,26, , ,7,2400,27, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141204,-9999, , , ,9999,37, , ,7,2400,25, , ,7,2400,35, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141205,-9999, , , ,9999,41, , ,7,2400,35, , ,7,2400,40, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141206,-9999, , , ,9999,43, , ,7,2400,34, , ,7,2400,37, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141207,-9999, , , ,9999,39, , ,7,2400,30, , ,7,2400,35, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141208,-9999, , , ,9999,39, , ,7,2400,35, , ,7,2400,36, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141209,-9999, , , ,9999,40, , ,7,2400,33, , ,7,2400,33, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141210,-9999, , , ,9999,36, , ,7,2400,31, , ,7,2400,31, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141211,-9999, , , ,9999,34, , ,7,2400,26, , ,7,2400,26, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141212,-9999, , , ,9999,39, , ,7,2400,25, , ,7,2400,38, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141213,-9999, , , ,9999,49, , ,7,2400,37, , ,7,2400,48, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141214,-9999, , , ,9999,53, , ,7,2400,47, , ,7,2400,47, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141215,-9999, , , ,9999,48, , ,7,2400,43, , ,7,2400,44, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141216,-9999, , , ,9999,47, , ,7,2400,32, , ,7,2400,32, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141217,-9999, , , ,9999,32, , ,7,2400,26, , ,7,2400,27, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141218,-9999, , , ,9999,31, , ,7,2400,25, , ,7,2400,31, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141219,-9999, , , ,9999,34, , ,7,2400,29, , ,7,2400,33, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141220,-9999, , , ,9999,35, , ,7,2400,32, , ,7,2400,34, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141221,-9999, , , ,9999,38, , ,7,2400,34, , ,7,2400,34, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141222,-9999, , , ,9999,44, , ,7,2400,31, , ,7,2400,44, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141223,-9999, , , ,9999,50, , ,7,2400,42, , ,7,2400,43, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141224,-9999, , , ,9999,43, , ,7,2400,38, , ,7,2400,38, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141225,-9999, , , ,9999,44, , ,7,2400,35, , ,7,2400,41, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141226,-9999, , , ,9999,52, , ,7,2400,38, , ,7,2400,48, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141227,-9999, , , ,9999,50, , ,7,2400,33, , ,7,2400,33, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141228,-9999, , , ,9999,36, , ,7,2400,26, , ,7,2400,27, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141229,-9999, , , ,9999,35, , ,7,2400,23, , ,7,2400,23, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141230,-9999, , , ,9999,24, , ,7,2400,13, , ,7,2400,13, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20141231,-9999, , , ,9999,20, , ,7,2400,6, , ,7,2400,19, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150101,-9999, , , ,9999,32, , ,7,2400,17, , ,7,2400,26, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150102,-9999, , , ,9999,36, , ,7,2400,20, , ,7,2400,33, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150103,-9999, , , ,9999,37, , ,7,2400,31, , ,7,2400,35, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150104,-9999, , , ,9999,36, , ,7,2400,5, , ,7,2400,5, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150105,-9999, , , ,9999,10, , ,7,2400,-1, , ,7,2400,9, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150106,-9999, , , ,9999,12, , ,7,2400,5, , ,7,2400,8, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150107,-9999, , , ,9999,8, , ,7,2400,-4, , ,7,2400,-4, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150108,-9999, , , ,9999,20, , ,7,2400,-7, , ,7,2400,15, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150109,-9999, , , ,9999,16, , ,7,2400,3, , ,7,2400,3, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150110,-9999, , , ,9999,26, , ,7,2400,0, , ,7,2400,26, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150111,-9999, , , ,9999,34, , ,7,2400,25, , ,7,2400,30, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150112,-9999, , , ,9999,30, , ,7,2400,19, , ,7,2400,23, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150113,-9999, , , ,9999,23, , ,7,2400,13, , ,7,2400,13, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150114,-9999, , , ,9999,21, , ,7,2400,5, , ,7,2400,18, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150115,-9999, , , ,9999,36, , ,7,2400,17, , ,7,2400,27, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150116,-9999, , , ,9999,35, , ,7,2400,22, , ,7,2400,31, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150117,-9999, , , ,9999,44, , ,7,2400,30, , ,7,2400,39, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150118,-9999, , , ,9999,43, , ,7,2400,31, , ,7,2400,31, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150119,-9999, , , ,9999,43, , ,7,2400,27, , ,7,2400,36, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150120,-9999, , , ,9999,40, , ,7,2400,33, , ,7,2400,34, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150121,-9999, , , ,9999,36, , ,7,2400,31, , ,7,2400,32, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150122,-9999, , , ,9999,34, , ,7,2400,30, , ,7,2400,31, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150123,-9999, , , ,9999,34, , ,7,2400,30, , ,7,2400,32, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150124,-9999, , , ,9999,45, , ,7,2400,32, , ,7,2400,35, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150125,-9999, , , ,9999,38, , ,7,2400,26, , ,7,2400,26, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150126,-9999, , , ,9999,29, , ,7,2400,21, , ,7,2400,28, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150127,-9999, , , ,9999,33, , ,7,2400,24, , ,7,2400,26, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150128,-9999, , , ,9999,36, , ,7,2400,24, , ,7,2400,36, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150129,-9999, , , ,9999,39, , ,7,2400,31, , ,7,2400,31, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150130,-9999, , , ,9999,32, , ,7,2400,23, , ,7,2400,23, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150131,-9999, , , ,9999,39, , ,7,2400,23, , ,7,2400,33, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150201,-9999, , , ,9999,33, , ,7,2400,21, , ,7,2400,21, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150202,-9999, , , ,9999,22, , ,7,2400,9, , ,7,2400,10, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150203,-9999, , , ,9999,30, , ,7,2400,8, , ,7,2400,30, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150204,-9999, , , ,9999,30, , ,7,2400,12, , ,7,2400,12, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150205,-9999, , , ,9999,17, , ,7,2400,3, , ,7,2400,15, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150206,-9999, , , ,9999,32, , ,7,2400,15, , ,7,2400,30, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150207,-9999, , , ,9999,44, , ,7,2400,25, , ,7,2400,41, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150208,-9999, , , ,9999,42, , ,7,2400,31, , ,7,2400,31, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150209,-9999, , , ,9999,31, , ,7,2400,26, , ,7,2400,26, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150210,-9999, , , ,9999,33, , ,7,2400,25, , ,7,2400,30, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150211,-9999, , , ,9999,38, , ,7,2400,21, , ,7,2400,21, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150212,-9999, , , ,9999,21, , ,7,2400,11, , ,7,2400,11, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150213,-9999, , , ,9999,29, , ,7,2400,7, , ,7,2400,29, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150214,-9999, , , ,9999,29, , ,7,2400,4, , ,7,2400,4, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150215,-9999, , , ,9999,17, , ,7,2400,0, , ,7,2400,12, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150216,-9999, , , ,9999,19, , ,7,2400,8, , ,7,2400,16, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150217,-9999, , , ,9999,22, , ,7,2400,11, , ,7,2400,11, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150218,-9999, , , ,9999,11, , ,7,2400,0, , ,7,2400,0, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150219,-9999, , , ,9999,7, , ,7,2400,-5, , ,7,2400,2, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150220,-9999, , , ,9999,20, , ,7,2400,-1, , ,7,2400,20, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150221,-9999, , , ,9999,33, , ,7,2400,19, , ,7,2400,30, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150222,-9999, , , ,9999,30, , ,7,2400,7, , ,7,2400,7, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150223,-9999, , , ,9999,15, , ,7,2400,0, , ,7,2400,7, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150224,-9999, , , ,9999,32, , ,7,2400,6, , ,7,2400,26, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150225,-9999, , , ,9999,28, , ,7,2400,16, , ,7,2400,22, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150226,-9999, , , ,9999,22, , ,7,2400,7, , ,7,2400,7, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150227,-9999, , , ,9999,17, , ,7,2400,0, , ,7,2400,5, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150228,-9999, , , ,9999,23, , ,7,2400,1, , ,7,2400,20, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150301,-9999, , , ,9999,27, , ,7,2400,18, , ,7,2400,19, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150302,-9999, , , ,9999,34, , ,7,2400,16, , ,7,2400,28, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150303,-9999, , , ,9999,37, , ,7,2400,27, , ,7,2400,33, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150304,-9999, , , ,9999,33, , ,7,2400,14, , ,7,2400,14, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150305,-9999, , , ,9999,19, , ,7,2400,8, , ,7,2400,8, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150306,-9999, , , ,9999,28, , ,7,2400,6, , ,7,2400,26, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150307,-9999, , , ,9999,46, , ,7,2400,26, , ,7,2400,36, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150308,-9999, , , ,9999,42, , ,7,2400,31, , ,7,2400,34, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150309,-9999, , , ,9999,52, , ,7,2400,28, , ,7,2400,37, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150310,-9999, , , ,9999,55, , ,7,2400,37, , ,7,2400,40, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150311,-9999, , , ,9999,54, , ,7,2400,36, , ,7,2400,39, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150312,-9999, , , ,9999,58, , ,7,2400,33, , ,7,2400,44, , ,7,2400
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,189,41.7372,-87.7775,20150313,-9999, , , ,9999,65, , ,7,2400,41, , ,7,2400,48, , ,7,2400
